state,month,year,number,date
Amazonas,Abril,2014,2,1/1/2014
Amazonas,Abril,2015,2,1/1/2015
Amazonas,Abril,2016,2,1/1/2016
Amazonas,Abril,2017,2,1/1/2017
Amazonas,Maio,2000,2,1/1/2000
Amazonas,Maio,2002,2,1/1/2002
Amazonas,Maio,2003,2,1/1/2003
Amazonas,Maio,2005,2,1/1/2005
Amazonas,Maio,2006,2,1/1/2006
Amazonas,Maio,2008,2,1/1/2008
Amazonas,Maio,2009,2,1/1/2009
Amazonas,Maio,2010,2,1/1/2010
Amazonas,Maio,2011,2,1/1/2011
Amazonas,Maio,2012,2,1/1/2012
Amazonas,Maio,2013,2,1/1/2013
Amazonas,Maio,2014,2,1/1/2014
Amazonas,Maio,2015,2,1/1/2015
Amazonas,Maio,2016,2,1/1/2016
Amazonas,Maio,2017,2,1/1/2017
Amazonas,Junho,1998,2,1/1/1998
Amazonas,Junho,1999,2,1/1/1999
Amazonas,Junho,2000,2,1/1/2000
Amazonas,Junho,2001,2,1/1/2001
Amazonas,Junho,2002,2,1/1/2002
Amazonas,Junho,2003,2,1/1/2003
Amazonas,Junho,2004,2,1/1/2004
Amazonas,Junho,2005,2,1/1/2005
Amazonas,Junho,2006,2,1/1/2006
Amazonas,Junho,2007,2,1/1/2007
Amazonas,Junho,2008,2,1/1/2008
Amazonas,Junho,2009,2,1/1/2009
Amazonas,Junho,2010,2,1/1/2010
Amazonas,Junho,2011,2,1/1/2011
Amazonas,Junho,2012,2,1/1/2012
Amazonas,Junho,2013,2,1/1/2013
Amazonas,Junho,2014,2,1/1/2014
Amazonas,Junho,2015,2,1/1/2015
Amazonas,Junho,2016,2,1/1/2016
Amazonas,Junho,2017,2,1/1/2017
Amazonas,Julho,1998,2,1/1/1998
Amazonas,Julho,1999,2,1/1/1999
Amazonas,Julho,2000,2,1/1/2000
Amazonas,Julho,2001,2,1/1/2001
Amazonas,Julho,2002,2,1/1/2002
Amazonas,Julho,2003,2,1/1/2003
Amazonas,Julho,2004,2,1/1/2004
Amazonas,Julho,2005,2,1/1/2005
Amazonas,Julho,2006,2,1/1/2006
Amazonas,Julho,2007,2,1/1/2007
Amazonas,Julho,2008,2,1/1/2008
Amazonas,Julho,2009,2,1/1/2009
Amazonas,Julho,2010,2,1/1/2010
Amazonas,Julho,2011,2,1/1/2011
Amazonas,Julho,2012,2,1/1/2012
Amazonas,Julho,2013,2,1/1/2013
Amazonas,Julho,2014,2,1/1/2014
Amazonas,Julho,2015,2,1/1/2015
Amazonas,Julho,2016,2,1/1/2016
Amazonas,Julho,2017,2,1/1/2017
Amazonas,Agosto,1998,2,1/1/1998
Amazonas,Agosto,1999,2,1/1/1999
Amazonas,Agosto,2000,2,1/1/2000
Amazonas,Agosto,2001,2,1/1/2001
Amazonas,Agosto,2002,2,1/1/2002
Amazonas,Agosto,2003,2,1/1/2003
Amazonas,Agosto,2004,2,1/1/2004
Amazonas,Agosto,2005,2,1/1/2005
Amazonas,Agosto,2006,2,1/1/2006
Amazonas,Agosto,2007,2,1/1/2007
Amazonas,Agosto,2008,2,1/1/2008
Amazonas,Agosto,2009,2,1/1/2009
Amazonas,Agosto,2010,2,1/1/2010
Amazonas,Agosto,2011,2,1/1/2011
Amazonas,Agosto,2012,2,1/1/2012
Amazonas,Agosto,2013,2,1/1/2013
Amazonas,Agosto,2014,2,1/1/2014
Amazonas,Agosto,2015,2,1/1/2015
Amazonas,Agosto,2016,2,1/1/2016
Amazonas,Agosto,2017,2,1/1/2017
Amazonas,Setembro,1998,2,1/1/1998
Amazonas,Setembro,1999,2,1/1/1999
Amazonas,Setembro,2000,2,1/1/2000
Amazonas,Setembro,2001,2,1/1/2001
Amazonas,Setembro,2002,2,1/1/2002
Amazonas,Setembro,2003,2,1/1/2003
Amazonas,Setembro,2004,2,1/1/2004
Amazonas,Setembro,2005,2,1/1/2005
Amazonas,Setembro,2006,2,1/1/2006
Amazonas,Setembro,2007,2,1/1/2007
Amazonas,Setembro,2008,2,1/1/2008
Amazonas,Setembro,2009,2,1/1/2009
Amazonas,Setembro,2010,2,1/1/2010
Amazonas,Setembro,2011,2,1/1/2011
Amazonas,Setembro,2012,2,1/1/2012
Amazonas,Setembro,2013,2,1/1/2013
Amazonas,Setembro,2014,2,1/1/2014
Amazonas,Setembro,2015,2,1/1/2015
Amazonas,Setembro,2016,2,1/1/2016
Amazonas,Setembro,2017,2,1/1/2017
Amazonas,Outubro,1998,2,1/1/1998
Amazonas,Outubro,1999,2,1/1/1999
Amazonas,Outubro,2000,2,1/1/2000
Amazonas,Outubro,2001,2,1/1/2001
Amazonas,Outubro,2002,2,1/1/2002
Amazonas,Outubro,2003,2,1/1/2003
Amazonas,Outubro,2004,2,1/1/2004
Amazonas,Outubro,2005,2,1/1/2005
Amazonas,Outubro,2006,2,1/1/2006
Amazonas,Outubro,2007,2,1/1/2007
Amazonas,Outubro,2008,2,1/1/2008
Amazonas,Outubro,2009,2,1/1/2009
Amazonas,Outubro,2010,2,1/1/2010
Amazonas,Outubro,2011,2,1/1/2011
Amazonas,Outubro,2012,2,1/1/2012
Amazonas,Outubro,2013,2,1/1/2013
Amazonas,Outubro,2014,2,1/1/2014
Amazonas,Outubro,2015,2,1/1/2015
Amazonas,Outubro,2016,2,1/1/2016
Amazonas,Outubro,2017,2,1/1/2017
Amazonas,Novembro,1998,2,1/1/1998
Amazonas,Novembro,1999,2,1/1/1999
Amazonas,Novembro,2000,2,1/1/2000
Amazonas,Novembro,2001,2,1/1/2001
Amazonas,Novembro,2002,2,1/1/2002
Amazonas,Novembro,2003,2,1/1/2003
Amazonas,Novembro,2004,2,1/1/2004
Amazonas,Novembro,2005,2,1/1/2005
Amazonas,Novembro,2006,2,1/1/2006
Amazonas,Novembro,2007,2,1/1/2007
Amazonas,Novembro,2008,2,1/1/2008
Amazonas,Novembro,2009,2.004,1/1/2009
Amazonas,Novembro,2010,2.008,1/1/2010
Amazonas,Novembro,2011,2.01,1/1/2011
Amazonas,Novembro,2012,2.01,1/1/2012
Amazonas,Novembro,2013,2.017,1/1/2013
Amazonas,Novembro,2014,2.023,1/1/2014
Amazonas,Novembro,2015,2.023,1/1/2015
Amazonas,Novembro,2016,2.032,1/1/2016
Amazonas,Novembro,2017,2.037,1/1/2017
Amazonas,Dezembro,1998,2.041,1/1/1998
Amazonas,Dezembro,1999,2.041,1/1/1999
Amazonas,Dezembro,2000,2.045,1/1/2000
Amazonas,Dezembro,2001,2.047,1/1/2001
Amazonas,Dezembro,2002,2.048,1/1/2002
Amazonas,Dezembro,2003,2.053,1/1/2003
Amazonas,Dezembro,2004,2.057,1/1/2004
Amazonas,Dezembro,2005,2.068,1/1/2005
Amazonas,Dezembro,2006,2.079,1/1/2006
Amazonas,Dezembro,2007,2.08,1/1/2007
Amazonas,Dezembro,2009,2.093,1/1/2009
Amazonas,Dezembro,2010,2.096,1/1/2010
Amazonas,Dezembro,2011,2.097,1/1/2011
Amazonas,Dezembro,2012,2.098,1/1/2012
Amazonas,Dezembro,2013,2.105,1/1/2013
Amazonas,Dezembro,2014,2.126,1/1/2014
Amazonas,Dezembro,2015,2.132,1/1/2015
Amazonas,Dezembro,2016,2.136,1/1/2016
Bahia,Janeiro,1999,2.138,1/1/1999
Bahia,Janeiro,2000,2.142,1/1/2000
Bahia,Janeiro,2001,2.144,1/1/2001
Bahia,Janeiro,2002,2.155,1/1/2002
Bahia,Janeiro,2003,2.161,1/1/2003
Bahia,Janeiro,2004,2.165,1/1/2004
Bahia,Janeiro,2005,2.166,1/1/2005
Bahia,Janeiro,2006,2.173,1/1/2006
Bahia,Janeiro,2007,2.175,1/1/2007
Bahia,Janeiro,2008,2.188,1/1/2008
Bahia,Janeiro,2009,2.189,1/1/2009
Bahia,Janeiro,2010,2.19,1/1/2010
Bahia,Janeiro,2011,2.195,1/1/2011
Bahia,Janeiro,2012,2.197,1/1/2012
Bahia,Janeiro,2013,2.201,1/1/2013
Bahia,Janeiro,2014,2.201,1/1/2014
Bahia,Janeiro,2015,2.209,1/1/2015
Bahia,Janeiro,2016,2.218,1/1/2016
Bahia,Janeiro,2017,2.218,1/1/2017
Bahia,Fevereiro,1999,2.237,1/1/1999
Bahia,Fevereiro,2000,2.239,1/1/2000
Bahia,Fevereiro,2001,2.241,1/1/2001
Bahia,Fevereiro,2002,2.242,1/1/2002
Bahia,Fevereiro,2003,2.25,1/1/2003
Bahia,Fevereiro,2004,2.252,1/1/2004
Bahia,Fevereiro,2005,2.252,1/1/2005
Bahia,Fevereiro,2006,2.254,1/1/2006
Bahia,Fevereiro,2007,2.255,1/1/2007
Bahia,Fevereiro,2008,2.259,1/1/2008
Bahia,Fevereiro,2009,2.261,1/1/2009
Bahia,Fevereiro,2010,2.264,1/1/2010
Bahia,Fevereiro,2011,2.265,1/1/2011
Bahia,Fevereiro,2012,2.267,1/1/2012
Bahia,Fevereiro,2013,2.272,1/1/2013
Bahia,Fevereiro,2014,2.28,1/1/2014
Bahia,Fevereiro,2015,2.285,1/1/2015
Bahia,Fevereiro,2016,2.294,1/1/2016
Bahia,Fevereiro,2017,2.296,1/1/2017
Bahia,Março,1999,2.297,1/1/1999
Bahia,Março,2000,2.3,1/1/2000
Bahia,Março,2001,2.311,1/1/2001
Bahia,Março,2002,2.316,1/1/2002
Bahia,Março,2003,2.323,1/1/2003
Bahia,Março,2004,2.327,1/1/2004
Bahia,Março,2005,2.331,1/1/2005
Bahia,Março,2006,2.331,1/1/2006
Bahia,Março,2007,2.332,1/1/2007
Bahia,Março,2008,2.37,1/1/2008
Bahia,Março,2009,2.382,1/1/2009
Bahia,Março,2010,2.383,1/1/2010
Bahia,Março,2011,2.39,1/1/2011
Bahia,Março,2012,2.392,1/1/2012
Bahia,Março,2013,2.397,1/1/2013
Bahia,Março,2014,2.4,1/1/2014
Bahia,Março,2015,2.401,1/1/2015
Bahia,Março,2016,2.401,1/1/2016
Bahia,Março,2017,2.403,1/1/2017
Bahia,Abril,1999,2.404,1/1/1999
Bahia,Abril,2000,2.404,1/1/2000
Bahia,Abril,2001,2.405,1/1/2001
Bahia,Abril,2002,2.408,1/1/2002
Bahia,Abril,2003,2.413,1/1/2003
Bahia,Abril,2004,2.423,1/1/2004
Bahia,Abril,2005,2.424,1/1/2005
Bahia,Abril,2006,2.436,1/1/2006
Bahia,Abril,2007,2.438,1/1/2007
Bahia,Abril,2008,2.445,1/1/2008
Bahia,Abril,2009,2.446,1/1/2009
Bahia,Abril,2010,2.452,1/1/2010
Bahia,Abril,2011,2.456,1/1/2011
Bahia,Abril,2012,2.471,1/1/2012
Bahia,Abril,2013,2.475,1/1/2013
Bahia,Abril,2014,2.483,1/1/2014
Bahia,Abril,2015,2.484,1/1/2015
Bahia,Abril,2016,2.494,1/1/2016
Bahia,Abril,2017,2.504,1/1/2017
Bahia,Maio,1999,2.506,1/1/1999
Bahia,Maio,2000,2.511,1/1/2000
Bahia,Maio,2001,2.521,1/1/2001
Bahia,Maio,2002,2.528,1/1/2002
Bahia,Maio,2003,2.529,1/1/2003
Bahia,Maio,2004,2.531,1/1/2004
Bahia,Maio,2005,2.536,1/1/2005
Bahia,Maio,2006,2.54,1/1/2006
Bahia,Maio,2007,2.552,1/1/2007
Bahia,Maio,2008,2.552,1/1/2008
Bahia,Maio,2009,2.552,1/1/2009
Bahia,Maio,2010,2.558,1/1/2010
Bahia,Maio,2011,2.559,1/1/2011
Bahia,Maio,2012,2.564,1/1/2012
Bahia,Maio,2013,2.569,1/1/2013
Bahia,Maio,2014,2.579,1/1/2014
Bahia,Maio,2015,2.586,1/1/2015
Bahia,Maio,2016,2.598,1/1/2016
Bahia,Maio,2017,2.598,1/1/2017
Bahia,Junho,1998,2.604,1/1/1998
Bahia,Junho,1999,2.628,1/1/1999
Bahia,Junho,2000,2.654,1/1/2000
Bahia,Junho,2001,2.662,1/1/2001
Bahia,Junho,2002,2.681,1/1/2002
Bahia,Junho,2003,2.682,1/1/2003
Bahia,Junho,2004,2.686,1/1/2004
Bahia,Junho,2005,2.692,1/1/2005
Bahia,Junho,2006,2.707,1/1/2006
Bahia,Junho,2007,2.715,1/1/2007
Bahia,Junho,2008,2.718,1/1/2008
Bahia,Junho,2009,2.736,1/1/2009
Bahia,Junho,2010,2.737,1/1/2010
Bahia,Junho,2011,2.742,1/1/2011
Bahia,Junho,2012,2.749,1/1/2012
Bahia,Junho,2013,2.757,1/1/2013
Bahia,Junho,2014,2.761,1/1/2014
Bahia,Junho,2015,2.763,1/1/2015
Bahia,Junho,2016,2.78,1/1/2016
Bahia,Junho,2017,2.781,1/1/2017
Bahia,Julho,1998,2.79,1/1/1998
Bahia,Julho,1999,2.8,1/1/1999
Bahia,Julho,2000,2.812,1/1/2000
Bahia,Julho,2001,2.832,1/1/2001
Bahia,Julho,2002,2.832,1/1/2002
Bahia,Julho,2003,2.837,1/1/2003
Bahia,Julho,2004,2.867,1/1/2004
Bahia,Julho,2005,2.868,1/1/2005
Bahia,Julho,2006,2.875,1/1/2006
Bahia,Julho,2007,2.883,1/1/2007
Bahia,Julho,2008,2.89,1/1/2008
Bahia,Julho,2009,2.9,1/1/2009
Bahia,Julho,2010,2.905,1/1/2010
Bahia,Julho,2011,2.907,1/1/2011
Bahia,Julho,2012,2.913,1/1/2012
Bahia,Julho,2013,2.914,1/1/2013
Bahia,Julho,2014,2.917,1/1/2014
Bahia,Julho,2015,2.918,1/1/2015
Bahia,Julho,2016,2.928,1/1/2016
Bahia,Julho,2017,2.951,1/1/2017
Bahia,Agosto,1998,2.965,1/1/1998
Bahia,Agosto,1999,2.969,1/1/1999
Bahia,Agosto,2000,2.969,1/1/2000
Bahia,Agosto,2001,2.975,1/1/2001
Bahia,Agosto,2002,2.979,1/1/2002
Bahia,Agosto,2003,2.984,1/1/2003
Bahia,Agosto,2004,3,1/1/2004
Bahia,Agosto,2005,3,1/1/2005
Bahia,Agosto,2006,3,1/1/2006
Bahia,Agosto,2007,3,1/1/2007
Bahia,Agosto,2008,3,1/1/2008
Bahia,Agosto,2009,3,1/1/2009
Bahia,Agosto,2010,3,1/1/2010
Bahia,Agosto,2011,3,1/1/2011
Bahia,Agosto,2012,3,1/1/2012
Bahia,Agosto,2013,3,1/1/2013
Bahia,Agosto,2014,3,1/1/2014
Bahia,Agosto,2015,3,1/1/2015
Bahia,Agosto,2016,3,1/1/2016
Bahia,Agosto,2017,3,1/1/2017
Bahia,Setembro,1998,3,1/1/1998
Bahia,Setembro,1999,3,1/1/1999
Bahia,Setembro,2000,3,1/1/2000
Bahia,Setembro,2001,3,1/1/2001
Bahia,Setembro,2002,3,1/1/2002
Bahia,Setembro,2003,3,1/1/2003
Bahia,Setembro,2004,3,1/1/2004
Bahia,Setembro,2005,3,1/1/2005
Bahia,Setembro,2006,3,1/1/2006
Bahia,Setembro,2007,3,1/1/2007
Bahia,Setembro,2008,3,1/1/2008
Bahia,Setembro,2009,3,1/1/2009
Bahia,Setembro,2010,3,1/1/2010
Bahia,Setembro,2011,3,1/1/2011
Bahia,Setembro,2012,3,1/1/2012
Bahia,Setembro,2013,3,1/1/2013
Bahia,Setembro,2014,3,1/1/2014
Bahia,Setembro,2015,3,1/1/2015
Bahia,Setembro,2016,3,1/1/2016
Bahia,Setembro,2017,3,1/1/2017
Bahia,Outubro,1998,3,1/1/1998
Bahia,Outubro,1999,3,1/1/1999
Bahia,Outubro,2000,3,1/1/2000
Bahia,Outubro,2001,3,1/1/2001
Bahia,Outubro,2002,3,1/1/2002
Bahia,Outubro,2003,3,1/1/2003
Bahia,Outubro,2004,3,1/1/2004
Bahia,Outubro,2005,3,1/1/2005
Bahia,Outubro,2006,3,1/1/2006
Bahia,Outubro,2007,3,1/1/2007
Bahia,Outubro,2008,3,1/1/2008
Bahia,Outubro,2009,3,1/1/2009
Bahia,Outubro,2010,3,1/1/2010
Bahia,Outubro,2011,3,1/1/2011
Bahia,Outubro,2012,3,1/1/2012
Bahia,Outubro,2013,3,1/1/2013
Bahia,Outubro,2014,3,1/1/2014
Bahia,Outubro,2015,3,1/1/2015
Bahia,Outubro,2016,3,1/1/2016
Bahia,Outubro,2017,3,1/1/2017
Bahia,Novembro,1998,3,1/1/1998
Bahia,Novembro,1999,3,1/1/1999
Bahia,Novembro,2000,3,1/1/2000
Bahia,Novembro,2001,3,1/1/2001
Bahia,Novembro,2002,3,1/1/2002
Bahia,Novembro,2003,3,1/1/2003
Bahia,Novembro,2004,3,1/1/2004
Bahia,Novembro,2005,3,1/1/2005
Bahia,Novembro,2006,3,1/1/2006
Bahia,Novembro,2007,3,1/1/2007
Bahia,Novembro,2008,3,1/1/2008
Bahia,Novembro,2009,3,1/1/2009
Bahia,Novembro,2010,3,1/1/2010
Bahia,Novembro,2011,3,1/1/2011
Bahia,Novembro,2012,3,1/1/2012
Bahia,Novembro,2013,3,1/1/2013
Bahia,Novembro,2014,3,1/1/2014
Bahia,Novembro,2015,3,1/1/2015
Bahia,Novembro,2016,3,1/1/2016
Bahia,Novembro,2017,3,1/1/2017
Bahia,Dezembro,1998,3,1/1/1998
Bahia,Dezembro,1999,3,1/1/1999
Bahia,Dezembro,2000,3,1/1/2000
Bahia,Dezembro,2001,3,1/1/2001
Bahia,Dezembro,2002,3,1/1/2002
Bahia,Dezembro,2003,3,1/1/2003
Bahia,Dezembro,2004,3,1/1/2004
Bahia,Dezembro,2005,3,1/1/2005
Bahia,Dezembro,2006,3,1/1/2006
Bahia,Dezembro,2007,3,1/1/2007
Bahia,Dezembro,2008,3,1/1/2008
Bahia,Dezembro,2009,3,1/1/2009
Bahia,Dezembro,2010,3,1/1/2010
Bahia,Dezembro,2011,3,1/1/2011
Bahia,Dezembro,2012,3,1/1/2012
Bahia,Dezembro,2013,3,1/1/2013
Bahia,Dezembro,2014,3,1/1/2014
Bahia,Dezembro,2015,3,1/1/2015
Bahia,Dezembro,2016,3,1/1/2016
Ceara,Janeiro,1999,3,1/1/1999
Ceara,Janeiro,2000,3,1/1/2000
Ceara,Janeiro,2001,3,1/1/2001
Ceara,Janeiro,2002,3,1/1/2002
Ceara,Janeiro,2003,3,1/1/2003
Ceara,Janeiro,2004,3,1/1/2004
Ceara,Janeiro,2005,3,1/1/2005
Ceara,Janeiro,2006,3,1/1/2006
Ceara,Janeiro,2007,3,1/1/2007
Ceara,Janeiro,2008,3,1/1/2008
Ceara,Janeiro,2009,3,1/1/2009
Ceara,Janeiro,2010,3,1/1/2010
Ceara,Janeiro,2011,3,1/1/2011
Ceara,Janeiro,2012,3,1/1/2012
Ceara,Janeiro,2013,3,1/1/2013
Ceara,Janeiro,2014,3,1/1/2014
Ceara,Janeiro,2015,3,1/1/2015
Ceara,Janeiro,2016,3,1/1/2016
Ceara,Janeiro,2017,3,1/1/2017
Ceara,Fevereiro,1999,3,1/1/1999
Ceara,Fevereiro,2000,3,1/1/2000
Ceara,Fevereiro,2002,3,1/1/2002
Ceara,Fevereiro,2003,3,1/1/2003
Ceara,Fevereiro,2004,3,1/1/2004
Ceara,Fevereiro,2005,3,1/1/2005
Ceara,Fevereiro,2006,3,1/1/2006
Ceara,Fevereiro,2007,3,1/1/2007
Ceara,Fevereiro,2008,3,1/1/2008
Ceara,Fevereiro,2009,3,1/1/2009
Ceara,Fevereiro,2010,3,1/1/2010
Ceara,Fevereiro,2011,3,1/1/2011
Ceara,Fevereiro,2012,3,1/1/2012
Ceara,Fevereiro,2013,3,1/1/2013
Ceara,Fevereiro,2014,3,1/1/2014
Ceara,Fevereiro,2015,3,1/1/2015
Ceara,Fevereiro,2016,3,1/1/2016
Ceara,Fevereiro,2017,3,1/1/2017
Ceara,Março,1999,3,1/1/1999
Ceara,Março,2000,3,1/1/2000
Ceara,Março,2002,3,1/1/2002
Ceara,Março,2003,3,1/1/2003
Ceara,Março,2004,3,1/1/2004
Ceara,Março,2005,3,1/1/2005
Ceara,Março,2006,3,1/1/2006
Ceara,Março,2007,3,1/1/2007
Ceara,Março,2008,3,1/1/2008
Ceara,Março,2009,3,1/1/2009
Ceara,Março,2010,3,1/1/2010
Ceara,Março,2011,3,1/1/2011
Ceara,Março,2012,3,1/1/2012
Ceara,Março,2013,3.004,1/1/2013
Ceara,Março,2014,3.006,1/1/2014
Ceara,Março,2015,3.011,1/1/2015
Ceara,Março,2016,3.024,1/1/2016
Ceara,Março,2017,3.027,1/1/2017
Ceara,Abril,1999,3.038,1/1/1999
Ceara,Abril,2000,3.043,1/1/2000
Ceara,Abril,2001,3.057,1/1/2001
Ceara,Abril,2002,3.062,1/1/2002
Ceara,Abril,2003,3.062,1/1/2003
Ceara,Abril,2004,3.088,1/1/2004
Ceara,Abril,2005,3.091,1/1/2005
Ceara,Abril,2006,3.094,1/1/2006
Ceara,Abril,2007,3.1,1/1/2007
Ceara,Abril,2010,3.118,1/1/2010
Ceara,Abril,2011,3.119,1/1/2011
Ceara,Abril,2012,3.124,1/1/2012
Ceara,Abril,2013,3.129,1/1/2013
Ceara,Abril,2014,3.136,1/1/2014
Ceara,Abril,2015,3.141,1/1/2015
Ceara,Abril,2016,3.158,1/1/2016
Ceara,Abril,2017,3.166,1/1/2017
Ceara,Maio,1999,3.175,1/1/1999
Ceara,Maio,2000,3.181,1/1/2000
Ceara,Maio,2001,3.208,1/1/2001
Ceara,Maio,2002,3.213,1/1/2002
Ceara,Maio,2004,3.218,1/1/2004
Ceara,Maio,2005,3.219,1/1/2005
Ceara,Maio,2010,3.228,1/1/2010
Ceara,Maio,2012,3.238,1/1/2012
Ceara,Maio,2013,3.245,1/1/2013
Ceara,Maio,2014,3.255,1/1/2014
Ceara,Maio,2015,3.263,1/1/2015
Ceara,Maio,2016,3.3,1/1/2016
Ceara,Maio,2017,3.327,1/1/2017
Ceara,Junho,1998,3.35,1/1/1998
Ceara,Junho,1999,3.353,1/1/1999
Ceara,Junho,2000,3.36,1/1/2000
Ceara,Junho,2001,3.366,1/1/2001
Ceara,Junho,2002,3.399,1/1/2002
Ceara,Junho,2003,3.415,1/1/2003
Ceara,Junho,2004,3.422,1/1/2004
Ceara,Junho,2005,3.429,1/1/2005
Ceara,Junho,2007,3.442,1/1/2007
Ceara,Junho,2008,3.454,1/1/2008
Ceara,Junho,2010,3.465,1/1/2010
Ceara,Junho,2011,3.467,1/1/2011
Ceara,Junho,2012,3.481,1/1/2012
Ceara,Junho,2013,3.495,1/1/2013
Ceara,Junho,2014,3.498,1/1/2014
Ceara,Junho,2015,3.52,1/1/2015
Ceara,Junho,2016,3.52,1/1/2016
Ceara,Junho,2017,3.525,1/1/2017
Ceara,Julho,1998,3.536,1/1/1998
Ceara,Julho,1999,3.548,1/1/1999
Ceara,Julho,2000,3.551,1/1/2000
Ceara,Julho,2001,3.554,1/1/2001
Ceara,Julho,2002,3.568,1/1/2002
Ceara,Julho,2003,3.586,1/1/2003
Ceara,Julho,2004,3.604,1/1/2004
Ceara,Julho,2005,3.61,1/1/2005
Ceara,Julho,2006,3.611,1/1/2006
Ceara,Julho,2007,3.614,1/1/2007
Ceara,Julho,2008,3.665,1/1/2008
Ceara,Julho,2009,3.675,1/1/2009
Ceara,Julho,2010,3.68,1/1/2010
Ceara,Julho,2011,3.688,1/1/2011
Ceara,Julho,2012,3.706,1/1/2012
Ceara,Julho,2013,3.708,1/1/2013
Ceara,Julho,2014,3.712,1/1/2014
Ceara,Julho,2015,3.714,1/1/2015
Ceara,Julho,2016,3.723,1/1/2016
Ceara,Julho,2017,3.726,1/1/2017
Ceara,Agosto,1998,3.727,1/1/1998
Ceara,Agosto,1999,3.734,1/1/1999
Ceara,Agosto,2000,3.742,1/1/2000
Ceara,Agosto,2001,3.745,1/1/2001
Ceara,Agosto,2002,3.747,1/1/2002
Ceara,Agosto,2003,3.753,1/1/2003
Ceara,Agosto,2004,3.762,1/1/2004
Ceara,Agosto,2005,3.787,1/1/2005
Ceara,Agosto,2006,3.803,1/1/2006
Ceara,Agosto,2007,3.843,1/1/2007
Ceara,Agosto,2008,3.852,1/1/2008
Ceara,Agosto,2009,3.859,1/1/2009
Ceara,Agosto,2010,3.863,1/1/2010
Ceara,Agosto,2011,3.869,1/1/2011
Ceara,Agosto,2012,3.875,1/1/2012
Ceara,Agosto,2013,3.88,1/1/2013
Ceara,Agosto,2014,3.926,1/1/2014
Ceara,Agosto,2015,3.935,1/1/2015
Ceara,Agosto,2016,3.942,1/1/2016
Ceara,Agosto,2017,3.953,1/1/2017
Ceara,Setembro,1998,3.964,1/1/1998
Ceara,Setembro,1999,3.97,1/1/1999
Ceara,Setembro,2000,3.982,1/1/2000
Ceara,Setembro,2001,3.984,1/1/2001
Ceara,Setembro,2002,4,1/1/2002
Ceara,Setembro,2003,4,1/1/2003
Ceara,Setembro,2004,4,1/1/2004
Ceara,Setembro,2005,4,1/1/2005
Ceara,Setembro,2006,4,1/1/2006
Ceara,Setembro,2007,4,1/1/2007
Ceara,Setembro,2008,4,1/1/2008
Ceara,Setembro,2009,4,1/1/2009
Ceara,Setembro,2010,4,1/1/2010
Ceara,Setembro,2011,4,1/1/2011
Ceara,Setembro,2012,4,1/1/2012
Ceara,Setembro,2013,4,1/1/2013
Ceara,Setembro,2014,4,1/1/2014
Ceara,Setembro,2015,4,1/1/2015
Ceara,Setembro,2016,4,1/1/2016
Ceara,Setembro,2017,4,1/1/2017
Ceara,Outubro,1998,4,1/1/1998
Ceara,Outubro,1999,4,1/1/1999
Ceara,Outubro,2000,4,1/1/2000
Ceara,Outubro,2001,4,1/1/2001
Ceara,Outubro,2002,4,1/1/2002
Ceara,Outubro,2003,4,1/1/2003
Ceara,Outubro,2004,4,1/1/2004
Ceara,Outubro,2005,4,1/1/2005
Ceara,Outubro,2006,4,1/1/2006
Ceara,Outubro,2007,4,1/1/2007
Ceara,Outubro,2008,4,1/1/2008
Ceara,Outubro,2009,4,1/1/2009
Ceara,Outubro,2010,4,1/1/2010
Ceara,Outubro,2011,4,1/1/2011
Ceara,Outubro,2012,4,1/1/2012
Ceara,Outubro,2013,4,1/1/2013
Ceara,Outubro,2014,4,1/1/2014
Ceara,Outubro,2015,4,1/1/2015
Ceara,Outubro,2016,4,1/1/2016
Ceara,Outubro,2017,4,1/1/2017
Ceara,Novembro,1998,4,1/1/1998
Ceara,Novembro,1999,4,1/1/1999
Ceara,Novembro,2000,4,1/1/2000
Ceara,Novembro,2001,4,1/1/2001
Ceara,Novembro,2002,4,1/1/2002
Ceara,Novembro,2003,4,1/1/2003
Ceara,Novembro,2004,4,1/1/2004
Ceara,Novembro,2005,4,1/1/2005
Ceara,Novembro,2006,4,1/1/2006
Ceara,Novembro,2007,4,1/1/2007
Ceara,Novembro,2008,4,1/1/2008
Ceara,Novembro,2009,4,1/1/2009
Ceara,Novembro,2010,4,1/1/2010
Ceara,Novembro,2011,4,1/1/2011
Ceara,Novembro,2012,4,1/1/2012
Ceara,Novembro,2013,4,1/1/2013
Ceara,Novembro,2014,4,1/1/2014
Ceara,Novembro,2015,4,1/1/2015
Ceara,Novembro,2016,4,1/1/2016
Ceara,Novembro,2017,4,1/1/2017
Ceara,Dezembro,1998,4,1/1/1998
Ceara,Dezembro,1999,4,1/1/1999
Ceara,Dezembro,2000,4,1/1/2000
Ceara,Dezembro,2001,4,1/1/2001
Ceara,Dezembro,2002,4,1/1/2002
Ceara,Dezembro,2003,4,1/1/2003
Ceara,Dezembro,2004,4,1/1/2004
Ceara,Dezembro,2005,4,1/1/2005
Ceara,Dezembro,2006,4,1/1/2006
Ceara,Dezembro,2007,4,1/1/2007
Ceara,Dezembro,2008,4,1/1/2008
Ceara,Dezembro,2009,4,1/1/2009
Ceara,Dezembro,2010,4,1/1/2010
Ceara,Dezembro,2011,4,1/1/2011
Ceara,Dezembro,2012,4,1/1/2012
